Year,Afghanistan,Albania,Algeria,Andorra,Angola,Antigua and Barbuda,Argentina,Armenia,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bhutan,Bolivia (Plurinational State of),Bosnia and Herzegovina,Botswana,Brazil,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Cabo Verde,Cambodia,Cameroon,Canada,Central African Republic,Chad,Chile,China,Colombia,Comoros,Congo,Cook Islands,Costa Rica,Cote d'Ivoire,Croatia,Cuba,Cyprus,Czechia,Democratic People's Republic of Korea,Democratic Republic of the Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Fiji,Finland,France,Gabon,Gambia,Georgia,Germany,Ghana,Greece,Grenada,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,Hungary,Iceland,India,Indonesia,Iran (Islamic Republic of),Iraq,Ireland,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Kuwait,Kyrgyzstan,Lao People's Democratic Republic,Latvia,Lebanon,Lesotho,Liberia,Libya,Lithuania,Luxembourg,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Mauritania,Mauritius,Mexico,Micronesia (Federated States of),Monaco,Mongolia,Montenegro,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands (Kingdom of the),New Zealand,Nicaragua,Niger,Nigeria,North Macedonia,Norway,Oman,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Republic of Korea,Republic of Moldova,Romania,Russian Federation,Rwanda,Saint Kitts and Nevis,Saint Lucia,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Sudan,Spain,Sri Lanka,Sudan,Suriname,Sweden,Switzerland,Syrian Arab Republic,Tajikistan,Thailand,Timor-Leste,Togo,Tonga,Trinidad and Tobago,Tunisia,Turkmenistan,Tuvalu,TÃ¼rkiye,Uganda,Ukraine,United Arab Emirates,United Kingdom of Great Britain and Northern Ireland,United Republic of Tanzania,United States of America,Uruguay,Uzbekistan,Vanuatu,Venezuela (Bolivarian Republic of),Viet Nam,Yemen,Zambia,Zimbabwe,"occupied Palestinian territory, including east Jerusalem"
2011,838.2,9.45,80.71,10.94,300.6,30.95,48.47,27.25,5.82,6.22,27.5,74.34,18.19,258.3,41.18,2.46,5.86,39.27,613.4,95.77,187.1,7.07,269,61.86,39.71,8.34,387.6,597,54.54,214.3,540.6,11.33,1131,1264,19.97,32.51,75.07,290.8,378.1,0.14,28.44,569.4,5.22,43.59,9.93,3.81,76.34,589.3,6.25,229.5,49.29,90.67,76.63,30.69,35.43,253.8,477.5,8.85,765.1,587.7,38.82,7.22,9.27,148.5,634.4,37.04,5.21,356.4,3.63,43.93,120,727.6,678.3,135.2,409.3,67.54,13.51,3.81,173.4,230.5,26.19,105,6.22,3.38,8.05,89.42,5.71,47.43,18.81,494.8,98.48,8.47,69.82,267.3,22.37,14.54,1210,725.9,80.62,10.46,13.46,491.5,486.1,28.85,48.24,553.3,10.52,209.3,493.6,54.98,47.28,180.5,10.55,67.26,7.22,130.2,236.6,248.5,497.7,260,285.7,6.59,10.07,92.51,584.9,1108,4.72,3.76,15.82,233.6,82.55,54.78,270.8,120.3,83.21,115.3,2.35,9.53,17.25,7.2,8.02,19.04,19.98,19.5,358.5,89.88,56.24,58.56,92.88,7.92,164.3,9.85,414.7,12.67,49.72,967.1,9.94,5.12,6.38,147.1,972.3,202,770.2,4.04,25.38,356.6,125.7,4.91,7.45,20.68,25.13,37,403.5,501.3,83.76,53.14,43.77,7.94,168.5,23.07,294.5,20.14,3.52,9.67,474.6,15.34,16.63,33.42,111.8,104.1,61.06,140,291.1,564,38.71
2012,809.8,9.8,81.08,11.05,277.8,30.47,49.27,26.57,5.81,5.99,28.1,70.75,17.26,244.2,39.53,2.1,5.33,40.26,617.9,85.99,180.3,6.82,288.1,59.73,40.04,7.43,376,575.1,51,196.8,499.8,11.47,1092,1245,18.38,31.71,72.97,274.4,374.2,0.14,27.47,566.3,4.97,42.49,9.96,3.65,75.64,578.1,5.78,221.4,51.43,88.52,72.44,28.96,36.24,244.7,457.8,7.77,612.7,545.4,41.64,7.72,9.08,172.6,628,34.88,4.94,350.7,3.99,43.65,114.7,703,703.7,133,385.3,64.36,13.22,3.86,160.1,220.3,25.15,99.94,5.71,3.31,8.16,88.92,5.51,47.13,16.53,496.6,97.65,8.38,67.21,240.8,20.47,14.26,1000,728.2,74.03,10.04,13.24,486.9,446.8,28.75,47.29,549,9.35,207,496.2,54.56,45.79,180.1,5.29,62.64,6.97,121,191,242.9,439.4,254.7,272.2,6.06,9.27,88.1,553.9,1124,5.04,3.09,15.54,227,83.73,53.49,256.8,99.71,78.77,110.4,2.19,9.99,16.87,6.77,7.79,18.6,19.09,17.71,330.8,88.08,55.39,61.22,100.7,7.64,158.4,9.27,404.7,12.69,48.8,914.9,9.86,4.87,6.18,145.6,894.1,193.8,755.1,3.9,24.31,340.5,122,5,6.83,22.38,22.93,36.42,374.4,506.4,82.71,51.03,43.38,7.39,168.3,21.43,285.1,19.74,3.58,8.93,448,15.68,16.49,32.78,109.3,112.9,60.42,137.3,255.9,557.8,35.57
2013,778.4,9.94,80.6,9.49,266.8,32.07,46.73,26.02,5.9,6.09,23.87,74.16,16.99,230.4,39.66,1.81,5.52,41.36,607.2,79.2,175.2,6.77,221.2,61.04,39.75,7.15,361.3,555.4,49.84,181.9,468.8,11.14,1092,1216,16.95,29.79,71.75,259.6,320.3,0.15,26.58,544,4.57,42.28,10.17,3.41,74.68,566.6,5.36,218.9,49.85,90.96,68.13,27.45,38.73,235.7,443.5,6.46,491.4,494.1,39.88,7.75,8.88,234.6,606.3,33.73,4.88,338.4,3.95,44.35,111.2,682.4,707.2,128.2,380.4,61.86,13.24,4.15,148.1,208.5,24.1,95.83,5.02,3.11,8.1,93.9,5.37,43.94,14.87,485.1,92.91,8.1,63.7,215.4,24.16,13.47,854.9,725,74.57,10.04,15.56,481.2,410.1,29.01,47.44,525.2,7.45,200.7,495.9,58.12,44.96,181.1,5.31,58.85,7.07,112.6,169.9,236.9,401.6,247.2,258.4,5.62,8.3,85.76,525.6,1146,4.54,2.88,15.23,219.5,85.04,51.85,243.2,83.61,75.03,109.7,2.05,10.25,15.83,6.46,7.15,18.75,17.52,16.4,316.5,82.28,53.25,72.55,100.5,7.88,149.7,8.68,385.5,12.8,48.25,842.3,9.24,5,5.73,147.3,854.7,179.7,771.4,3.73,23.42,326.9,121.2,4.98,6.72,24.98,20.98,34.71,349.3,500,80.28,50.03,42.78,6.97,167.7,20.17,307.7,19.5,3.56,8.71,479.1,16.06,16.22,32.25,110.3,122.7,59.66,134.9,213.3,525.2,31.7
2014,754.6,9.71,80.47,9.71,261.7,31.83,43.45,25.54,5.98,6.52,22.72,77.7,16.46,216.7,38.55,1.63,5.21,43.66,605.2,73.38,170.7,6.75,211.5,63.39,39.62,7.34,344.2,533.4,47.9,171.9,439.8,11.51,1034,1198,15.75,28.11,70.73,247,302.3,0.15,26.57,522,4.39,42.15,10.81,3.23,72.97,558,5.41,211.5,52.84,95.3,64.88,25.74,40.75,227.1,429.7,6.81,368.8,444.4,37.6,6.89,8.82,273.2,560.7,31.82,4.53,316.8,4.25,44.88,110.6,663.9,662.4,120.6,372.7,59.71,13.43,4.2,136.9,198.4,23.16,89.51,4.74,3.26,7.77,99.82,5.25,42.76,13.7,471.9,91.4,8.07,61.89,192.8,22.24,14.15,707.1,801.2,77.26,9.12,13.11,477.2,367.3,29.62,42.67,506.8,8.17,199.5,483.6,60.35,43.7,177.5,5.41,56.23,6.78,105.7,179.7,227.5,369,239.7,244.7,5.47,7.45,82.61,497.2,1155,4.22,2.4,14.81,210.6,77.91,49.01,231.8,70.4,72.96,105.6,1.96,10.76,15.95,6.12,6.59,19.56,17.81,15.79,301.1,81.95,49.17,63.68,106.3,7.6,138.4,8.29,372.9,13.02,45.86,820.8,8.76,4.79,5.6,146.8,816.2,162.1,1216,3.67,22.77,308.8,119.5,4.91,6.38,24.91,20.58,34.09,327.4,489.9,79.66,49.76,41.79,6.48,168.2,19.78,311.3,18.73,3.4,8.98,453.6,16.54,16.32,31.74,110.5,132.6,59.01,134.1,173.7,467.8,29.47
2015,741.2,9.14,79.48,9.93,249.4,29.65,38.62,25.05,5.9,6.57,21.41,82.83,16.48,203.5,37.02,1.46,5.07,47.15,606.4,68.35,166.1,6.66,140.5,62.96,39.49,7.26,327.8,525.2,46.38,165.8,417.3,11.31,980.5,1176,14.45,26.15,70.26,236.6,284.1,0.15,25.54,505.1,3.94,41.48,11.24,3.13,71.85,545.4,5.01,210.1,62.77,102.3,64.23,24.29,42.95,222.2,412.8,6.4,283,400.7,37.08,7.16,8.78,239.1,526.7,29.6,4.53,310.3,4.77,46.21,112,641.7,631.2,117.2,363.7,57.1,13.49,3.98,128.5,190.2,22.2,85.91,4.72,2.91,7.86,100.3,5.04,41.21,12.77,453.4,90.39,7.86,57.72,179.6,22.06,14.87,593.9,784.2,76.12,9.88,13.02,473.9,353.8,29.82,40.88,489.7,7.05,183.8,469.2,61.48,43.16,181.9,5.44,51.87,6.95,99.65,182.5,221.5,306.6,252.9,235.6,5.13,8.05,80.67,473,1168,3.83,2.23,14.59,202.3,78.74,48.08,220.7,63.69,71.47,103.5,1.89,11.01,15.15,5.71,6.43,20.39,17.65,14.79,291.6,76.4,45.81,59.19,107.7,7.52,127.8,8,356.7,13.28,46.48,730.1,8.33,4.57,5.19,146,784.2,150.4,1436,3.52,21.95,297.9,115.1,4.53,6.32,24.3,20.24,33.72,305,470.4,78.81,50.39,40.27,6.05,169,19.38,299.2,17.28,3.25,9.15,433.2,17.02,15.98,31.18,109.3,136.3,57.63,134.7,154.4,427.9,25.7
2016,702.2,8.47,78.69,9.83,235.7,27.94,39.51,24.59,5.93,6.49,22.34,77.21,16.61,191,36.26,1.3,4.84,51.4,604.2,63.31,162.1,6.53,72.26,63.64,39.38,6.93,313,500.5,44.26,159.2,393.3,12,962.5,1133,13.17,24.78,68.82,225.5,262.7,0.15,27.03,487.7,3.72,40.46,11.57,3.22,71.31,526.5,5.17,204.5,47.79,105.7,64.71,22.6,43.4,216.3,394.6,7.16,212.9,364,37.56,7.44,8.76,214.8,489.5,27.94,4.44,296.1,4.92,44.04,110.1,606,616.9,114.1,356.1,54.65,13.31,3.35,120.8,181.8,21.3,87.09,4.36,3.13,7.7,102.1,4.92,40.38,12.18,440.9,88.1,7.78,53.16,164.8,23.27,14.81,517.5,690.1,74.04,9.27,13.38,469.9,311.8,29.59,40.97,471.7,9.59,183.5,456,62.4,43.16,172.6,5.53,48.13,6.03,94.25,169.8,215.2,249.6,248.4,213.5,5.26,7.67,76.77,450.3,1155,3.88,2.06,14.49,193,79.87,46.57,213.8,59.63,68.76,97.96,1.86,12.16,15.37,5.4,6.07,20.6,17.17,13.75,278.1,74.57,45.81,52.05,107.7,7.39,119.4,7.91,345.1,13.17,46.99,632.9,8.2,4.99,4.97,142.7,754.1,141.2,1629,3.39,21.6,288.2,108.6,4.55,6.67,22.6,20,34.15,286.7,460.1,77.93,50.62,38.92,5.7,170.4,19.28,272.5,16.5,3.12,9.41,395.5,17.79,16.14,30.57,107.3,162.2,56.05,133.8,158.1,411.4,22.94
2017,658.6,7.85,77.33,11.1,220.3,31.16,38.34,23.94,5.63,6.29,21.88,78.98,16.52,179,36.58,1.23,4.73,55.85,591.6,58.41,159.8,6.57,46.26,61.02,39.33,6.72,298.4,481.7,42.9,154.7,372.2,12.26,1093,1085,12.1,23.68,68.04,218.7,262.1,0.16,27,465.2,3.58,39.26,11.98,2.94,70.08,519.1,4.65,201.1,43.59,103.8,61.51,21.35,43.87,211.6,379.1,5.32,151.4,327.1,34.19,7.85,8.45,184.1,468.6,26.86,4.21,286.9,5.24,44.93,106.9,582.1,596.9,109.9,350.6,52.96,13.7,3.11,113,173.1,20.48,81.35,4.24,2.98,7.8,105.6,4.76,38.24,11.65,427.6,89.64,7.75,48.66,153.7,23.11,14.89,468.3,703.2,69.2,9.71,15.36,468.7,283.9,29.32,41.15,453,7.36,179.1,449.9,65.99,43.94,170.6,5.45,45.43,7.39,88.09,155.8,209.1,213.1,259.4,197.2,5.01,7.55,72.43,432.9,1142,3.53,1.85,14.35,183.9,80.49,46.61,206.9,58.41,66.66,85.87,1.87,13.47,16.54,5.07,5.6,20.18,16.65,12.25,275.1,74,42.94,58.11,110.6,7.19,110.2,7.94,325.2,12.76,47.23,578.4,7.99,4.79,4.73,140.2,715.9,133.7,1662,3.36,21.49,276.6,104.8,4.54,6.16,22.69,16.92,33.88,269,443.4,76.81,51.24,37.86,5.49,171.2,18.26,246.3,16.02,2.97,9.15,345.3,17.86,16.41,30.07,107.4,194.9,54.73,141.8,141.4,389.3,20.75
2018,629.2,7.38,75.43,10.78,208.4,30.63,38.48,23.59,5.35,6.93,20.7,82.15,16.31,167.9,36.71,1.21,4.68,59.97,585.5,55.23,157.3,6.81,99.18,62.33,39.22,6.69,286.1,463.5,42.75,151.2,354.4,12.58,881.3,1020,11.4,21.96,67.34,209.5,259,0.17,28.37,449.1,3.32,39.18,12.5,3,68.99,508.1,4.68,199,42.63,106.7,60.93,20.04,42.82,204,363.3,5.35,132.6,296.6,34.53,7.93,8.59,175.8,450.4,24.35,4.21,275.6,5.06,46.42,107.1,560.4,584.7,105.1,358.5,51.75,13.7,3.96,107,168.1,19.43,75.58,4.71,2.74,7.48,112.2,4.73,36.22,11.34,428,86.88,7.51,49.33,144.8,23.14,14.71,491.1,707,66.42,9.01,9.52,465.7,267.4,28.93,39.52,434.3,8.94,167.2,437.2,66.64,44,163.5,5.53,44.59,6.76,83.13,132.5,200.9,197.9,268.9,182.9,4.79,7.48,66.82,419.7,1118,3.37,1.67,14.11,178.4,81.52,43.42,204.7,57.69,66.17,92.42,1.83,14,14.01,4.81,5.33,20.21,15.4,12.03,268.7,77.82,41.33,56.22,110.2,7.26,100.3,8,305.4,12.29,48.61,491.5,7.71,4.65,4.13,136.5,726.9,127.5,912.8,3.2,20.62,268.4,101.2,4.51,6.26,21.18,16.33,33.64,250.7,435.4,73.95,52.61,37.55,5.31,152.7,17.45,232,16.17,2.8,9.36,318.9,17.55,15.98,29.18,107.5,204.6,53.19,134.1,117.2,385.5,19.33
2019,601.1,7.11,73.17,10.64,201.6,32.27,36.41,23.27,5.29,6.61,21.02,82.14,16.69,157.2,36.5,1.2,4.32,61.3,572.1,52.34,156.5,6.4,100.1,64.63,38.48,6.35,274.2,449.4,40.66,148.8,336,12.27,1650,957.8,11.1,21.08,66.19,202.4,245.3,0.17,25.73,429.5,3.51,39.72,13.14,3.12,66.46,492.9,4.23,194,40.82,118.1,61.53,19.13,40.29,198,350.7,6.01,96.24,268.8,33.91,8.41,8.36,179.4,422.1,22.26,3.97,259.7,5.22,48.4,106.2,548.1,597.5,106.9,350.6,51.12,13.11,4.03,101.1,161.2,18.5,74.27,4.28,2.76,7.25,120.1,4.64,34.74,10.93,414.9,89.15,7.48,46.98,136.5,22.09,14.64,467,689.4,64.67,8.9,12.64,462.1,259.6,28.48,39.42,416,8.48,167.9,423.6,67.15,43.34,153.9,5.56,44.82,6.37,79.21,111.4,194.9,174.9,266.6,170,4.81,7.53,69.5,405.7,1091,3.18,1.59,13.96,173.4,83.51,40.73,199.1,57.57,60.2,91.94,1.8,14.65,13.06,4.54,4.93,20.58,14.05,11.75,261.3,74.41,42.71,57.87,110.5,7.33,94.78,7.85,286.3,12.1,47.9,463.6,7.43,4.81,3.85,135,655.8,119.5,744.9,3.01,20.31,261.9,97.15,4.46,5.93,24.48,16.12,33.85,237.5,416,72.7,53.37,37.28,5.12,155,16.86,218.7,15.79,2.72,9.09,291.7,17.52,15.94,29.21,105.2,202.2,52.2,131.2,102.8,387.6,17.69
2020,633.6,7.03,96.77,48.45,194.8,34.82,39.68,43.3,5.14,5.55,21.09,84.36,6.94,151.8,38.65,1.7,4.15,88.49,577.7,51.35,217.8,7.41,97.8,84.88,38.51,8.74,334.1,441,56.01,164,315.5,16.65,1296,877.3,12.3,19.82,93.68,198.5,247.2,0.14,34.09,447.3,5.2,39.95,86.96,3.24,66.27,489.5,4.08,191.6,46.64,121.5,91.5,31.23,48.02,195.6,333.7,5.89,102.3,243.9,33.51,8.55,8.89,193.8,400.1,29.72,4.23,252.8,7.2,50.56,102.5,528.2,602.8,108.6,346.3,57.16,18.5,11.75,100.5,184.4,34.34,63.02,5.59,3.19,7.64,126.2,4.29,40.85,17.91,421.2,88.97,32.92,55.14,132,21.1,26.99,528.7,664.1,70.84,8.11,6.02,447.4,256.4,28.68,47.58,404.7,9.97,177.6,412.9,58.11,61.48,150.3,23.64,46.82,14.74,81.34,110.2,198.2,143.4,309,152.5,3.82,7.59,86.79,388,1065,7.11,2.16,32.12,177.9,117,74.18,194.1,68.65,75.04,88.46,2.95,13.63,10.5,6.3,11.57,28.51,15.8,18.79,252.1,79.64,43.04,57.29,113.6,45.86,92.44,11.1,252.2,15.7,51.12,422.3,12.72,4.08,11.79,131.2,654.9,118.3,729,4.29,22.86,273.1,94.49,5.2,5.29,23.06,25.44,36.24,257.3,397.8,74.06,34.97,39.69,5.26,206,19.31,209.5,17.97,6.46,13.54,159.9,22.46,19.56,28.69,107.1,206.5,51.33,135,98.63,380,19.52
2021,660.2,13.8,78.86,17.81,210.6,31.9,76.49,57.3,4.33,5.96,54.79,174.3,9.54,193.9,38.49,1.83,7.34,156.6,583.6,49.92,270,12.69,165.4,128,43.84,9.27,354.1,446.8,55.75,188.8,342.2,13.58,1127,868.6,14.39,20.93,146.7,214.8,301.4,0.12,43.95,459,12.32,171.7,97.68,4.39,71.72,507,7.65,221.3,110.2,152.5,93.37,41.69,58.48,201.7,338.5,8.46,219.3,249.6,67.88,8.46,8.79,249.5,420.1,59.88,4.46,263.9,8.66,52.01,125.3,533.3,617.2,189,384.7,88.25,29.67,5.34,154.8,226.5,50.8,76.62,5.75,3.32,7.36,186.3,4.11,78.51,22.68,420.9,121.7,74.76,70.22,138.9,41.68,53.6,576.9,667.4,98.3,9.31,6.04,466.7,285.7,52.15,60.06,414.6,9.89,205.6,425.3,79.99,103.9,155.4,5.47,63.33,14.64,92.06,160.6,231.3,254.2,265.7,172.8,4.93,7.58,123.6,396.3,1046,11.79,1.66,73.96,192.9,109.1,59.23,222.9,139.9,141.5,152.7,2.45,18.77,49.81,7.09,5.2,24.25,19.7,20.57,254,110.8,94.05,105.1,115.4,34.65,97.68,12.33,262.8,26.39,73.95,403.2,20.2,12.23,8.07,152.6,725.9,191.2,749.2,3.61,33.99,304.8,144.3,5.13,4.48,30,24.65,38.21,262.7,396.6,75.68,54.21,64.66,5.51,156.6,20,215.8,25.86,6.39,12.92,162.1,31.21,49.47,27.92,124,250.7,52.24,155.9,140.1,446.4,28.51
2022,550.7,8,64.46,16.6,184.6,36.02,39.32,26.73,3.6,7.45,31.72,80.07,4.94,130.5,37.94,1.09,10.76,109.6,547.1,48.57,164.3,11.79,120.4,104,88.15,9.66,316.3,412.3,41.67,158.6,276,14.64,840.8,775.5,11.71,18.3,74.34,186.2,240.8,0.33,27.42,409.3,5.54,40.95,53,3.04,66.71,455.8,5.56,174.4,43.89,124.1,68.73,24.03,38.76,183.1,301.4,7.24,111.5,207.5,31.69,8.35,8.7,215.8,365,21.93,4.03,239.1,9.89,49.94,96.57,500.4,539.2,82.96,330.8,48.09,13.52,5.13,89.65,148.2,21.22,58.92,6.8,3.15,9.79,137.6,5.34,35.1,14.05,388.4,86.02,7.73,43.72,119.9,29.29,15.11,476.9,633.7,60.23,9.41,6.11,438.7,239,37.59,34.33,381,9.82,173.5,385.1,60.57,45.45,143.8,5.31,41.22,13.05,71.23,92.76,192.9,126.9,317.3,138.7,4.41,22.62,61.13,360.9,1016,2.52,2.72,13.22,160.1,120.7,40.2,188.8,77.71,80.57,92.3,1.67,16.19,55.33,8.02,6.6,19.08,12.79,13,234,99.28,47.52,56.04,110.1,22.24,82.47,9.02,228.2,14.35,88.59,369.6,33.67,5.44,15.13,125.9,622,129.2,703.7,3.88,22.12,262.7,87.72,5.07,3.87,20.73,14.39,112.5,235,362.3,71.8,30.42,38.12,4.59,220.3,21.21,183.9,15.52,2.42,15.17,151.7,20.04,19.75,27.4,104.9,218.9,49.1,125,89.45,367.8,16.61
2023,520.5,6.87,62.49,10.63,183.2,34.57,33.23,19.48,2.33,6.1,17.9,75.95,16.78,115.1,34.88,1.1,3.84,66.8,518.2,46.65,146.4,6.17,155.1,66.91,36.35,5.56,241.8,392,40.04,137.4,258.2,11.78,691.7,747.5,9.88,16.25,59.38,178.9,241.1,0.11,24.12,359,3.05,34.79,13.62,2.7,66.9,427,3.67,161.9,35.55,124.5,55.37,16.95,39.11,173.7,291.4,4.96,117.9,194.9,30.24,7.88,7.3,232.7,354.4,19.69,3.62,234.3,4.79,48.25,93.72,494.1,505.4,74.73,327.6,46.75,11.65,3.02,80.48,140.5,15.84,65.99,3.79,2.49,6.48,130.1,3.08,30.78,9.58,378.8,79.76,7.75,41.9,112.2,18.72,14.98,478,627.7,59.5,7.67,11.69,445.4,225,26.38,31.82,367.3,8.39,154.8,381.1,65.9,42.11,128.8,5.22,40.51,5.83,69.77,82.22,184.6,138.9,273.4,142,4.3,7.03,60.35,350.3,992.8,2.76,1.31,12.55,155,89.42,37.01,188.6,58.27,51.45,83.75,1.57,14.95,11.03,3.92,3.79,18.68,11.68,9.4,229.5,73.52,43.96,55.84,101.5,7.66,75.36,7.36,237.4,10.74,41.89,353.6,6.12,4.47,3.33,122.6,562.6,117.6,691.8,2.72,18.32,255.7,83.64,4.03,5.46,20.37,13.86,34.45,192.4,348.9,66.78,54.08,35.71,4.52,169.7,14.63,170.3,14.95,2.54,8.31,275.8,16.63,15.31,26.46,100,226.7,47.61,118.4,85.45,357.6,16.11
